chunk_id,doc_id,pdf_page,chunk_ordinal,source_channel,chars,actual_text_tokens,actual_rendered_tokens,est_tokens,est_prompt_tokens,header_increment,chars_per_actual_token,ratio_text_actual_over_est,ratio_rendered_actual_over_est_prompt,labels
FMM:p264:0,FMM,264,0,native,1267,211,220,316,330,9,6.004739,0.667722,0.666667,none_observed
FMM:p264:1,FMM,264,1,native,853,171,180,213,227,9,4.988304,0.802817,0.792952,none_observed
FMM:p265:0,FMM,265,0,native,899,149,158,224,238,9,6.033557,0.665179,0.663866,none_observed
FMM:p265:1,FMM,265,1,native,1352,248,257,338,352,9,5.451613,0.733728,0.730114,none_observed
FMM:p265:2,FMM,265,2,native,281,61,70,70,84,9,4.606557,0.871429,0.833333,none_observed
FMM:p265:3,FMM,265,3,native,597,149,158,149,163,9,4.006711,1.0,0.969325,none_observed
FMM:p266:0,FMM,266,0,native,1297,297,306,324,338,9,4.367003,0.916667,0.905325,none_observed
FMM:p266:1,FMM,266,1,native,255,57,66,63,77,9,4.473684,0.904762,0.857143,none_observed
FMM:p266:2,FMM,266,2,native,1070,188,197,267,281,9,5.691489,0.70412,0.701068,none_observed
FMM:p267:0,FMM,267,0,native,1176,221,230,294,308,9,5.321267,0.751701,0.746753,none_observed
FMM:p267:1,FMM,267,1,native,1353,268,277,338,352,9,5.048507,0.792899,0.786932,none_observed
FMM:p267:2,FMM,267,2,native,1254,213,222,313,327,9,5.887324,0.680511,0.678899,none_observed
FMM:p268:0,FMM,268,0,native,1318,196,205,329,343,9,6.72449,0.595745,0.597668,none_observed
FMM:p268:1,FMM,268,1,native,392,30,39,98,112,9,13.066667,0.306122,0.348214,none_observed
FMM:p269:0,FMM,269,0,native,663,132,141,165,179,9,5.022727,0.8,0.787709,none_observed
FMM:p269:1,FMM,269,1,native,1300,274,283,325,339,9,4.744526,0.843077,0.834808,none_observed
FMM:p269:2,FMM,269,2,native,1319,279,288,329,343,9,4.727599,0.848024,0.83965,none_observed
FMM:p269:3,FMM,269,3,native,297,60,69,74,88,9,4.95,0.810811,0.784091,none_observed
FMM:p26:0,FMM,26,0,native,1394,251,264,348,362,13,5.553785,0.721264,0.729282,none_observed
FMM:p26:1,FMM,26,1,native,1310,261,274,327,341,13,5.019157,0.798165,0.803519,none_observed
FMM:p26:2,FMM,26,2,native,518,98,111,129,143,13,5.285714,0.75969,0.776224,none_observed
FMM:p270:0,FMM,270,0,native,1399,284,293,349,363,9,4.926056,0.813754,0.807163,none_observed
FMM:p270:1,FMM,270,1,native,1235,261,270,308,322,9,4.731801,0.847403,0.838509,none_observed
FMM:p271:0,FMM,271,0,native,634,130,139,158,172,9,4.876923,0.822785,0.80814,none_observed
FMM:p271:1,FMM,271,1,native,1314,262,271,328,342,9,5.015267,0.79878,0.792398,none_observed
FMM:p272:0,FMM,272,0,native,1404,243,252,351,365,9,5.777778,0.692308,0.690411,none_observed
FMM:p272:1,FMM,272,1,native,1072,190,199,268,282,9,5.642105,0.708955,0.705674,none_observed
FMM:p272:2,FMM,272,2,native,520,100,109,130,144,9,5.2,0.769231,0.756944,none_observed
FMM:p273:0,FMM,273,0,native,1367,177,186,341,355,9,7.723164,0.519062,0.523944,none_observed
FMM:p273:1,FMM,273,1,native,1416,220,229,354,368,9,6.436364,0.621469,0.622283,none_observed
FMM:p273:2,FMM,273,2,native,1274,185,194,318,332,9,6.886486,0.581761,0.584337,none_observed
FMM:p273:3,FMM,273,3,native,332,82,91,83,97,9,4.04878,0.987952,0.938144,none_observed
FMM:p274:0,FMM,274,0,native,636,136,145,159,173,9,4.676471,0.855346,0.83815,none_observed
FMM:p274:1,FMM,274,1,native,1399,195,204,349,363,9,7.174359,0.558739,0.561983,none_observed
FMM:p274:2,FMM,274,2,native,888,127,136,222,236,9,6.992126,0.572072,0.576271,none_observed
FMM:p275:0,FMM,275,0,native,121,33,42,30,44,9,3.666667,1.1,0.954545,none_observed
FMM:p275:1,FMM,275,1,native,1394,187,196,348,362,9,7.454545,0.537356,0.541436,none_observed
FMM:p275:2,FMM,275,2,native,1147,168,177,286,300,9,6.827381,0.587413,0.59,none_observed
FMM:p275:3,FMM,275,3,native,583,84,93,145,159,9,6.940476,0.57931,0.584906,none_observed
FMM:p276:0,FMM,276,0,native,1334,209,218,333,347,9,6.382775,0.627628,0.628242,none_observed
FMM:p276:1,FMM,276,1,native,1081,168,177,270,284,9,6.434524,0.622222,0.623239,none_observed
FMM:p276:2,FMM,276,2,native,824,122,131,206,220,9,6.754098,0.592233,0.595455,none_observed
FMM:p276:3,FMM,276,3,native,559,122,131,139,153,9,4.581967,0.877698,0.856209,none_observed
FMM:p277:0,FMM,277,0,native,1061,160,169,265,279,9,6.63125,0.603774,0.605735,none_observed
FMM:p277:1,FMM,277,1,native,1281,216,225,320,334,9,5.930556,0.675,0.673653,none_observed
FMM:p277:2,FMM,277,2,native,724,131,140,181,195,9,5.526718,0.723757,0.717949,none_observed
FMM:p278:0,FMM,278,0,native,1363,267,276,340,354,9,5.104869,0.785294,0.779661,none_observed
FMM:p278:1,FMM,278,1,native,470,65,74,117,131,9,7.230769,0.555556,0.564885,none_observed
FMM:p278:2,FMM,278,2,native,1295,221,230,323,337,9,5.859729,0.684211,0.682493,none_observed
FMM:p278:3,FMM,278,3,native,478,64,73,119,133,9,7.46875,0.537815,0.548872,none_observed
FMM:p279:0,FMM,279,0,native,850,99,108,212,226,9,8.585859,0.466981,0.477876,none_observed
FMM:p279:1,FMM,279,1,native,1258,190,199,314,328,9,6.621053,0.605096,0.606707,none_observed
FMM:p279:2,FMM,279,2,native,164,36,45,41,55,9,4.555556,0.878049,0.818182,none_observed
FMM:p279:3,FMM,279,3,native,1360,250,259,340,354,9,5.44,0.735294,0.731638,none_observed
FMM:p27:0,FMM,27,0,native,1396,288,301,349,363,13,4.847222,0.825215,0.829201,none_observed
FMM:p27:1,FMM,27,1,native,960,195,208,240,254,13,4.923077,0.8125,0.818898,none_observed
FMM:p280:0,FMM,280,0,native,1430,230,239,357,371,9,6.217391,0.644258,0.644205,none_observed
FMM:p280:1,FMM,280,1,native,123,21,30,30,44,9,5.857143,0.7,0.681818,none_observed
FMM:p280:2,FMM,280,2,native,231,41,50,57,71,9,5.634146,0.719298,0.704225,none_observed
FMM:p280:3,FMM,280,3,native,1357,211,220,339,353,9,6.43128,0.622419,0.623229,none_observed
FMM:p280:4,FMM,280,4,native,993,140,149,248,262,9,7.092857,0.564516,0.568702,none_observed
FMM:p281:0,FMM,281,0,native,809,103,112,202,216,9,7.854369,0.509901,0.518519,none_observed
FMM:p281:1,FMM,281,1,native,1281,258,267,320,334,9,4.965116,0.80625,0.799401,none_observed
FMM:p281:2,FMM,281,2,native,1092,162,171,273,287,9,6.740741,0.593407,0.595819,none_observed
FMM:p282:0,FMM,282,0,native,1313,289,298,328,342,9,4.543253,0.881098,0.871345,none_observed
FMM:p282:1,FMM,282,1,native,1364,291,300,341,355,9,4.687285,0.853372,0.84507,none_observed
FMM:p283:0,FMM,283,0,native,1329,264,273,332,346,9,5.034091,0.795181,0.789017,none_observed
FMM:p283:1,FMM,283,1,native,1300,221,230,325,339,9,5.882353,0.68,0.678466,none_observed
FMM:p283:2,FMM,283,2,native,855,148,157,213,227,9,5.777027,0.694836,0.69163,none_observed
FMM:p284:0,FMM,284,0,native,1305,238,247,326,340,9,5.483193,0.730061,0.726471,none_observed
FMM:p284:1,FMM,284,1,native,1315,208,217,328,342,9,6.322115,0.634146,0.634503,none_observed
FMM:p284:2,FMM,284,2,native,1290,206,215,322,336,9,6.262136,0.639752,0.639881,none_observed
FMM:p284:3,FMM,284,3,native,1378,256,265,344,358,9,5.382812,0.744186,0.740223,none_observed
FMM:p284:4,FMM,284,4,native,625,107,116,156,170,9,5.841121,0.685897,0.682353,none_observed
FMM:p285:0,FMM,285,0,native,1150,202,211,287,301,9,5.693069,0.703833,0.700997,none_observed
FMM:p285:1,FMM,285,1,native,1373,245,254,343,357,9,5.604082,0.714286,0.711485,none_observed
FMM:p285:2,FMM,285,2,native,557,90,99,139,153,9,6.188889,0.647482,0.647059,none_observed
FMM:p286:0,FMM,286,0,native,1304,240,249,326,340,9,5.433333,0.736196,0.732353,none_observed
FMM:p286:1,FMM,286,1,native,1371,331,340,342,356,9,4.141994,0.967836,0.955056,none_observed
FMM:p286:2,FMM,286,2,native,322,83,92,80,94,9,3.879518,1.0375,0.978723,none_observed
FMM:p286:3,FMM,286,3,native,976,189,198,244,258,9,5.164021,0.77459,0.767442,none_observed
FMM:p287:0,FMM,287,0,native,382,65,74,95,109,9,5.876923,0.684211,0.678899,none_observed
FMM:p287:1,FMM,287,1,native,1254,292,301,313,327,9,4.294521,0.932907,0.920489,none_observed
FMM:p287:2,FMM,287,2,native,1366,291,300,341,355,9,4.694158,0.853372,0.84507,none_observed
FMM:p287:3,FMM,287,3,native,1311,262,271,327,341,9,5.003817,0.801223,0.794721,none_observed
FMM:p287:4,FMM,287,4,native,288,77,86,72,86,9,3.74026,1.069444,1.0,none_observed
FMM:p288:0,FMM,288,0,native,1390,334,343,347,361,9,4.161677,0.962536,0.950139,none_observed
FMM:p288:1,FMM,288,1,native,1329,301,310,332,346,9,4.415282,0.906627,0.895954,none_observed
FMM:p288:2,FMM,288,2,native,386,98,107,96,110,9,3.938776,1.020833,0.972727,none_observed
FMM:p288:3,FMM,288,3,native,1010,222,231,252,266,9,4.54955,0.880952,0.868421,none_observed
FMM:p288:4,FMM,288,4,native,766,129,138,191,205,9,5.937984,0.675393,0.673171,none_observed
FMM:p289:0,FMM,289,0,native,1403,295,304,350,364,9,4.755932,0.842857,0.835165,none_observed
FMM:p289:1,FMM,289,1,native,1292,203,212,323,337,9,6.364532,0.628483,0.62908,none_observed
FMM:p289:2,FMM,289,2,native,1331,321,330,332,346,9,4.146417,0.966867,0.953757,none_observed
FMM:p289:3,FMM,289,3,native,1028,271,280,257,271,9,3.793358,1.054475,1.03321,none_observed
FMM:p28:0,FMM,28,0,native,1263,254,267,315,329,13,4.972441,0.806349,0.81155,none_observed
FMM:p28:1,FMM,28,1,native,1401,288,301,350,364,13,4.864583,0.822857,0.826923,none_observed
FMM:p28:2,FMM,28,2,native,609,123,136,152,166,13,4.95122,0.809211,0.819277,none_observed
FMM:p290:0,FMM,290,0,native,1120,223,232,280,294,9,5.022422,0.796429,0.789116,none_observed
FMM:p290:1,FMM,290,1,native,1384,247,256,346,360,9,5.603239,0.713873,0.711111,none_observed
FMM:p290:2,FMM,290,2,native,1378,279,288,344,358,9,4.939068,0.811047,0.804469,none_observed
FMM:p290:3,FMM,290,3,native,801,144,153,200,214,9,5.5625,0.72,0.714953,none_observed
FMM:p291:0,FMM,291,0,native,1382,352,361,345,359,9,3.926136,1.02029,1.005571,none_observed
FMM:p291:1,FMM,291,1,native,1287,263,272,321,335,9,4.893536,0.819315,0.81194,none_observed
FMM:p291:2,FMM,291,2,native,1334,332,341,333,347,9,4.018072,0.996997,0.982709,none_observed
FMM:p291:3,FMM,291,3,native,232,44,53,58,72,9,5.272727,0.758621,0.736111,none_observed
FMM:p291:4,FMM,291,4,native,961,189,198,240,254,9,5.084656,0.7875,0.779528,none_observed
FMM:p292:0,FMM,292,0,native,678,127,136,169,183,9,5.338583,0.751479,0.743169,none_observed
FMM:p292:1,FMM,292,1,native,1354,199,208,338,352,9,6.80402,0.588757,0.590909,none_observed
FMM:p292:2,FMM,292,2,native,1304,262,271,326,340,9,4.977099,0.803681,0.797059,none_observed
FMM:p292:3,FMM,292,3,native,1243,175,184,310,324,9,7.102857,0.564516,0.567901,none_observed
FMM:p293:0,FMM,293,0,native,1337,244,253,334,348,9,5.479508,0.730539,0.727011,none_observed
FMM:p293:1,FMM,293,1,native,945,146,155,236,250,9,6.472603,0.618644,0.62,none_observed
FMM:p293:2,FMM,293,2,native,697,124,133,174,188,9,5.620968,0.712644,0.707447,none_observed
FMM:p293:3,FMM,293,3,native,1292,190,199,323,337,9,6.8,0.588235,0.590504,none_observed
FMM:p294:0,FMM,294,0,native,1372,243,252,343,357,9,5.646091,0.708455,0.705882,none_observed
FMM:p294:1,FMM,294,1,native,740,130,139,185,199,9,5.692308,0.702703,0.698492,none_observed
FMM:p294:2,FMM,294,2,native,1379,251,260,344,358,9,5.494024,0.729651,0.726257,none_observed
FMM:p294:3,FMM,294,3,native,429,59,68,107,121,9,7.271186,0.551402,0.561983,none_observed
FMM:p295:0,FMM,295,0,native,1362,228,237,340,354,9,5.973684,0.670588,0.669492,none_observed
FMM:p295:1,FMM,295,1,native,245,33,42,61,75,9,7.424242,0.540984,0.56,none_observed
FMM:p295:2,FMM,295,2,native,1270,218,227,317,331,9,5.825688,0.687697,0.685801,none_observed
FMM:p295:3,FMM,295,3,native,1164,165,174,291,305,9,7.054545,0.56701,0.570492,none_observed
FMM:p296:0,FMM,296,0,native,1028,183,192,257,271,9,5.617486,0.712062,0.708487,none_observed
FMM:p296:1,FMM,296,1,native,1301,241,250,325,339,9,5.39834,0.741538,0.737463,none_observed
FMM:p296:2,FMM,296,2,native,1113,186,195,278,292,9,5.983871,0.669065,0.667808,none_observed
FMM:p297:0,FMM,297,0,native,979,133,142,244,258,9,7.360902,0.545082,0.550388,none_observed
FMM:p297:1,FMM,297,1,native,1299,240,249,324,338,9,5.4125,0.740741,0.736686,none_observed
FMM:p297:2,FMM,297,2,native,1111,186,195,277,291,9,5.973118,0.67148,0.670103,none_observed
FMM:p298:0,FMM,298,0,native,872,127,136,218,232,9,6.866142,0.582569,0.586207,none_observed
FMM:p298:1,FMM,298,1,native,1366,236,245,341,355,9,5.788136,0.692082,0.690141,none_observed
FMM:p298:2,FMM,298,2,native,1199,216,225,299,313,9,5.550926,0.722408,0.71885,none_observed
FMM:p298:3,FMM,298,3,native,268,60,69,67,81,9,4.466667,0.895522,0.851852,none_observed
FMM:p299:0,FMM,299,0,native,1161,200,209,290,304,9,5.805,0.689655,0.6875,none_observed
FMM:p299:1,FMM,299,1,native,949,175,184,237,251,9,5.422857,0.738397,0.733068,none_observed
FMM:p299:2,FMM,299,2,native,1030,193,202,257,271,9,5.336788,0.750973,0.745387,none_observed
FMM:p29:0,FMM,29,0,native,1352,273,286,338,352,13,4.952381,0.807692,0.8125,none_observed
FMM:p29:1,FMM,29,1,native,1113,210,223,278,292,13,5.3,0.755396,0.763699,none_observed
FMM:p29:2,FMM,29,2,native,758,139,152,189,203,13,5.453237,0.73545,0.748768,none_observed
FMM:p2:0,FMM,2,0,native,1326,363,373,331,345,10,3.652893,1.096677,1.081159,none_observed
FMM:p2:1,FMM,2,1,native,345,105,115,86,100,10,3.285714,1.22093,1.15,none_observed
FMM:p300:0,FMM,300,0,native,1040,186,195,260,274,9,5.591398,0.715385,0.711679,none_observed
FMM:p300:1,FMM,300,1,native,1198,180,189,299,313,9,6.655556,0.602007,0.603834,none_observed
FMM:p301:0,FMM,301,0,native,611,89,98,152,166,9,6.865169,0.585526,0.590361,none_observed
FMM:p301:1,FMM,301,1,native,1359,232,241,339,353,9,5.857759,0.684366,0.68272,none_observed
FMM:p301:2,FMM,301,2,native,1091,169,178,272,286,9,6.455621,0.621324,0.622378,none_observed
FMM:p302:0,FMM,302,0,native,1264,210,219,316,330,9,6.019048,0.664557,0.663636,none_observed
FMM:p302:1,FMM,302,1,native,1404,202,211,351,365,9,6.950495,0.575499,0.578082,none_observed
FMM:p303:0,FMM,303,0,native,1402,196,205,350,364,9,7.153061,0.56,0.563187,none_observed
FMM:p303:1,FMM,303,1,native,1345,183,192,336,350,9,7.349727,0.544643,0.548571,none_observed
FMM:p304:0,FMM,304,0,native,1309,278,289,327,341,11,4.708633,0.850153,0.847507,none_observed
FMM:p304:1,FMM,304,1,native,1302,271,282,325,339,11,4.804428,0.833846,0.831858,none_observed
FMM:p304:2,FMM,304,2,native,404,83,94,101,115,11,4.86747,0.821782,0.817391,none_observed
FMM:p305:0,FMM,305,0,native,1134,166,177,283,297,11,6.831325,0.586572,0.59596,none_observed
FMM:p305:1,FMM,305,1,native,1212,206,217,303,317,11,5.883495,0.679868,0.684543,none_observed
FMM:p305:2,FMM,305,2,native,626,120,131,156,170,11,5.216667,0.769231,0.770588,none_observed
FMM:p306:0,FMM,306,0,native,143,13,24,35,49,11,11.0,0.371429,0.489796,none_observed
FMM:p306:1,FMM,306,1,native,1349,241,252,337,351,11,5.59751,0.715134,0.717949,none_observed
FMM:p306:2,FMM,306,2,native,1382,254,265,345,359,11,5.440945,0.736232,0.738162,none_observed
FMM:p306:3,FMM,306,3,native,673,112,123,168,182,11,6.008929,0.666667,0.675824,none_observed
FMM:p306:4,FMM,306,4,native,219,60,71,54,68,11,3.65,1.111111,1.044118,none_observed
FMM:p307:0,FMM,307,0,native,1343,205,216,335,349,11,6.55122,0.61194,0.618911,none_observed
FMM:p307:1,FMM,307,1,native,308,43,54,77,91,11,7.162791,0.558442,0.593407,none_observed
FMM:p307:2,FMM,307,2,native,1099,207,218,274,288,11,5.309179,0.755474,0.756944,none_observed
FMM:p307:3,FMM,307,3,native,1307,203,214,326,340,11,6.438424,0.622699,0.629412,none_observed
FMM:p308:0,FMM,308,0,native,1125,161,172,281,295,11,6.987578,0.572954,0.583051,none_observed
FMM:p30:0,FMM,30,0,native,1362,235,248,340,354,13,5.795745,0.691176,0.700565,none_observed
FMM:p30:1,FMM,30,1,native,1313,261,274,328,342,13,5.030651,0.795732,0.80117,none_observed
FMM:p30:2,FMM,30,2,native,547,105,118,136,150,13,5.209524,0.772059,0.786667,none_observed
FMM:p31:0,FMM,31,0,native,1336,279,292,334,348,13,4.78853,0.835329,0.83908,none_observed
FMM:p32:0,FMM,32,0,native,1328,257,270,332,346,13,5.167315,0.774096,0.780347,none_observed
FMM:p32:1,FMM,32,1,native,396,81,94,99,113,13,4.888889,0.818182,0.831858,none_observed
FMM:p33:0,FMM,33,0,native,1311,294,307,327,341,13,4.459184,0.899083,0.900293,none_observed
FMM:p33:1,FMM,33,1,native,1368,272,285,342,356,13,5.029412,0.795322,0.800562,none_observed
FMM:p33:2,FMM,33,2,native,127,31,44,31,45,13,4.096774,1.0,0.977778,none_observed
FMM:p34:0,FMM,34,0,native,1329,285,298,332,346,13,4.663158,0.858434,0.861272,none_observed
FMM:p34:1,FMM,34,1,native,325,73,86,81,95,13,4.452055,0.901235,0.905263,none_observed
FMM:p35:0,FMM,35,0,native,1237,259,272,309,323,13,4.776062,0.838188,0.842105,none_observed
FMM:p35:1,FMM,35,1,native,435,86,99,108,122,13,5.05814,0.796296,0.811475,none_observed
FMM:p36:0,FMM,36,0,native,1351,281,294,337,351,13,4.807829,0.833828,0.837607,none_observed
FMM:p36:1,FMM,36,1,native,397,85,98,99,113,13,4.670588,0.858586,0.867257,none_observed
FMM:p37:0,FMM,37,0,native,306,62,75,76,90,13,4.935484,0.815789,0.833333,none_observed
FMM:p37:1,FMM,37,1,native,1350,239,252,337,351,13,5.648536,0.709199,0.717949,none_observed
FMM:p37:2,FMM,37,2,native,1290,180,193,322,336,13,7.166667,0.559006,0.574405,none_observed
FMM:p37:3,FMM,37,3,native,288,60,73,72,86,13,4.8,0.833333,0.848837,none_observed
FMM:p38:0,FMM,38,0,native,1094,222,235,273,287,13,4.927928,0.813187,0.818815,none_observed
FMM:p38:1,FMM,38,1,native,1375,296,309,343,357,13,4.64527,0.862974,0.865546,none_observed
FMM:p38:2,FMM,38,2,native,1288,254,267,322,336,13,5.070866,0.78882,0.794643,none_observed
FMM:p38:3,FMM,38,3,native,1145,212,225,286,300,13,5.400943,0.741259,0.75,none_observed
FMM:p39:0,FMM,39,0,native,210,49,62,52,66,13,4.285714,0.942308,0.939394,none_observed
FMM:p39:1,FMM,39,1,native,1271,268,281,317,331,13,4.742537,0.845426,0.848943,none_observed
FMM:p39:2,FMM,39,2,native,1322,201,214,330,344,13,6.577114,0.609091,0.622093,none_observed
FMM:p39:3,FMM,39,3,native,1390,205,218,347,361,13,6.780488,0.590778,0.603878,none_observed
FMM:p39:4,FMM,39,4,native,977,144,157,244,258,13,6.784722,0.590164,0.608527,none_observed
FMM:p3:0,FMM,3,0,native,1347,435,445,336,350,10,3.096552,1.294643,1.271429,none_observed
FMM:p3:1,FMM,3,1,native,728,228,238,182,196,10,3.192982,1.252747,1.214286,none_observed
FMM:p40:0,FMM,40,0,native,1080,190,203,270,284,13,5.684211,0.703704,0.714789,none_observed
FMM:p40:1,FMM,40,1,native,1229,137,150,307,321,13,8.970803,0.446254,0.46729,none_observed
FMM:p40:2,FMM,40,2,native,186,27,40,46,60,13,6.888889,0.586957,0.666667,none_observed
FMM:p40:3,FMM,40,3,native,1270,225,238,317,331,13,5.644444,0.709779,0.719033,none_observed
FMM:p40:4,FMM,40,4,native,642,133,146,160,174,13,4.827068,0.83125,0.83908,none_observed
FMM:p41:0,FMM,41,0,native,959,215,228,239,253,13,4.460465,0.899582,0.901186,none_observed
FMM:p42:0,FMM,42,0,native,1260,243,256,315,329,13,5.185185,0.771429,0.778116,none_observed
FMM:p42:1,FMM,42,1,native,785,137,150,196,210,13,5.729927,0.69898,0.714286,none_observed
FMM:p42:2,FMM,42,2,native,1327,253,266,331,345,13,5.245059,0.76435,0.771014,none_observed
FMM:p42:3,FMM,42,3,native,1150,211,224,287,301,13,5.450237,0.735192,0.744186,none_observed
FMM:p43:0,FMM,43,0,native,1194,258,271,298,312,13,4.627907,0.865772,0.86859,none_observed
FMM:p44:0,FMM,44,0,native,1195,264,275,298,312,11,4.526515,0.885906,0.88141,none_observed
FMM:p44:1,FMM,44,1,native,953,214,225,238,252,11,4.453271,0.89916,0.892857,none_observed
FMM:p45:0,FMM,45,0,ocr,1398,387,398,349,363,11,3.612403,1.108883,1.096419,none_observed
FMM:p45:1,FMM,45,1,ocr,529,123,134,132,146,11,4.300813,0.931818,0.917808,none_observed
FMM:p46:0,FMM,46,0,ocr,1347,365,376,336,350,11,3.690411,1.08631,1.074286,none_observed
FMM:p46:1,FMM,46,1,ocr,308,66,77,77,91,11,4.666667,0.857143,0.846154,none_observed
FMM:p47:0,FMM,47,0,native,427,95,106,106,120,11,4.494737,0.896226,0.883333,none_observed
FMM:p47:1,FMM,47,1,native,1302,275,286,325,339,11,4.734545,0.846154,0.843658,none_observed
FMM:p47:2,FMM,47,2,native,1116,218,229,279,293,11,5.119266,0.781362,0.78157,none_observed
FMM:p48:0,FMM,48,0,ocr,738,153,164,184,198,11,4.823529,0.831522,0.828283,none_observed
FMM:p49:0,FMM,49,0,native,1145,218,229,286,300,11,5.252294,0.762238,0.763333,none_observed
FMM:p4:0,FMM,4,0,native,1352,400,410,338,352,10,3.38,1.183432,1.164773,none_observed
FMM:p4:1,FMM,4,1,native,507,151,161,126,140,10,3.357616,1.198413,1.15,none_observed
FMM:p50:0,FMM,50,0,native,657,130,141,164,178,11,5.053846,0.792683,0.792135,none_observed
FMM:p50:1,FMM,50,1,native,794,179,190,198,212,11,4.435754,0.90404,0.896226,none_observed
FMM:p51:0,FMM,51,0,native,1438,290,303,359,373,13,4.958621,0.807799,0.812332,none_observed
FMM:p51:1,FMM,51,1,native,1103,229,242,275,289,13,4.816594,0.832727,0.83737,none_observed
FMM:p51:2,FMM,51,2,native,595,123,136,148,162,13,4.837398,0.831081,0.839506,none_observed
FMM:p52:0,FMM,52,0,native,1038,221,234,259,273,13,4.696833,0.853282,0.857143,none_observed
FMM:p52:1,FMM,52,1,native,445,94,107,111,125,13,4.734043,0.846847,0.856,none_observed
FMM:p53:0,FMM,53,0,native,1311,164,177,327,341,13,7.993902,0.501529,0.519062,none_observed
FMM:p53:1,FMM,53,1,native,568,86,99,142,156,13,6.604651,0.605634,0.634615,none_observed
FMM:p54:0,FMM,54,0,native,1130,452,461,282,296,9,2.5,1.602837,1.557432,none_observed
FMM:p55:0,FMM,55,0,native,1469,625,634,367,381,9,2.3504,1.702997,1.664042,none_observed
FMM:p55:1,FMM,55,1,native,355,149,158,88,102,9,2.38255,1.693182,1.54902,none_observed
