pair_index,sep,left_chunk_id,right_chunk_id,left_rendered_tokens,right_rendered_tokens,joined_tokens,sep_incremental_tokens
943,\n\n,EMM:p149:1,EMM:p149:2,151,75,226,0
944,\n\n,EMM:p149:2,EMM:p149:3,75,107,182,0
945,\n\n,EMM:p149:3,EMM:p150:0,107,175,282,0
946,\n\n,EMM:p150:0,EMM:p150:1,175,224,399,0
947,\n\n,EMM:p150:1,EMM:p150:2,224,83,308,1
948,\n\n,EMM:p150:2,EMM:p151:0,83,252,335,0
949,\n\n,EMM:p151:0,EMM:p151:1,252,91,343,0
950,\n\n,EMM:p151:1,EMM:p152:0,91,270,361,0
951,\n\n,EMM:p152:0,EMM:p152:1,270,229,500,1
952,\n\n,EMM:p152:1,EMM:p153:0,229,232,461,0
953,\n\n,EMM:p153:0,EMM:p153:1,232,251,483,0
954,\n\n,EMM:p153:1,EMM:p154:0,251,215,466,0
955,\n\n,EMM:p154:0,EMM:p155:0,215,262,477,0
956,\n\n,EMM:p155:0,EMM:p155:1,262,220,482,0
957,\n\n,EMM:p155:1,EMM:p156:0,220,67,287,0
958,\n\n,EMM:p156:0,EMM:p156:1,67,324,391,0
959,\n\n,EMM:p156:1,EMM:p156:2,324,187,511,0
960,\n\n,EMM:p156:2,EMM:p157:0,187,289,476,0
961,\n\n,EMM:p157:0,EMM:p157:1,289,175,465,1
962,\n\n,EMM:p157:1,EMM:p158:0,175,189,365,1
963,\n\n,EMM:p158:0,EMM:p159:0,189,311,500,0
964,\n\n,EMM:p159:0,EMM:p160:0,311,298,609,0
965,\n\n,EMM:p160:0,EMM:p160:1,298,192,490,0
966,\n\n,EMM:p160:1,EMM:p161:0,192,263,455,0
967,\n\n,EMM:p161:0,EMM:p161:1,263,183,446,0
968,\n\n,EMM:p161:1,EMM:p162:0,183,208,391,0
969,\n\n,EMM:p162:0,EMM:p162:1,208,297,505,0
970,\n\n,EMM:p162:1,EMM:p163:0,297,286,583,0
971,\n\n,EMM:p163:0,EMM:p163:1,286,266,552,0
972,\n\n,EMM:p163:1,EMM:p164:0,266,305,571,0
973,\n\n,EMM:p164:0,EMM:p164:1,305,191,497,1
974,\n\n,EMM:p164:1,EMM:p165:0,191,273,464,0
975,\n\n,EMM:p165:0,EMM:p165:1,273,215,488,0
976,\n\n,EMM:p165:1,EMM:p166:0,215,173,388,0
977,\n\n,EMM:p166:0,EMM:p166:1,173,341,515,1
978,\n\n,EMM:p166:1,EMM:p167:0,341,280,621,0
979,\n\n,EMM:p167:0,EMM:p167:1,280,215,495,0
980,\n\n,EMM:p167:1,EMM:p168:0,215,283,498,0
981,\n\n,EMM:p168:0,EMM:p168:1,283,39,322,0
982,\n\n,EMM:p168:1,EMM:p169:0,39,279,318,0
983,\n\n,EMM:p169:0,EMM:p169:1,279,153,433,1
984,\n\n,EMM:p169:1,EMM:p170:0,153,185,338,0
985,\n\n,EMM:p170:0,EMM:p170:1,185,149,334,0
986,\n\n,EMM:p170:1,EMM:p171:0,149,227,377,1
987,\n\n,EMM:p171:0,EMM:p172:0,227,203,430,0
988,\n\n,EMM:p172:0,EMM:p173:0,203,253,456,0
989,\n\n,EMM:p173:0,EMM:p173:1,253,48,302,1
990,\n\n,EMM:p173:1,ERM:p1:0,48,344,393,1
991,\n\n,ERM:p1:0,ERM:p1:1,344,65,410,1
992,\n\n,ERM:p1:1,ERM:p2:0,65,370,436,1
993,\n\n,ERM:p2:0,ERM:p2:1,370,91,462,1
994,\n\n,ERM:p2:1,ERM:p3:0,91,369,461,1
995,\n\n,ERM:p3:0,ERM:p3:1,369,73,443,1
996,\n\n,ERM:p3:1,ERM:p4:0,73,358,432,1
997,\n\n,ERM:p4:0,ERM:p4:1,358,170,529,1
998,\n\n,ERM:p4:1,ERM:p5:0,170,388,559,1
999,\n\n,ERM:p5:0,ERM:p5:1,388,96,485,1
1000,\n\n,ERM:p5:1,ERM:p6:0,96,389,485,0
1001,\n\n,ERM:p6:0,ERM:p7:0,389,324,714,1
1002,\n\n,ERM:p7:0,ERM:p7:1,324,319,644,1
1003,\n\n,ERM:p7:1,ERM:p7:2,319,255,575,1
1004,\n\n,ERM:p7:2,ERM:p7:3,255,168,424,1
1005,\n\n,ERM:p7:3,ERM:p8:0,168,266,435,1
1006,\n\n,ERM:p8:0,ERM:p8:1,266,53,320,1
1007,\n\n,ERM:p8:1,ERM:p9:0,53,266,320,1
1008,\n\n,ERM:p9:0,ERM:p9:1,266,105,371,0
1009,\n\n,ERM:p9:1,ERM:p10:0,105,41,146,0
1010,\n\n,ERM:p10:0,ERM:p10:1,41,296,338,1
1011,\n\n,ERM:p10:1,ERM:p10:2,296,100,397,1
1012,\n\n,ERM:p10:2,ERM:p10:3,100,107,207,0
1013,\n\n,ERM:p10:3,ERM:p11:0,107,145,252,0
1014,\n\n,ERM:p11:0,ERM:p12:0,145,248,393,0
1015,\n\n,ERM:p12:0,ERM:p12:1,248,268,516,0
1016,\n\n,ERM:p12:1,ERM:p13:0,268,255,523,0
1017,\n\n,ERM:p13:0,ERM:p13:1,255,95,351,1
1018,\n\n,ERM:p13:1,ERM:p13:2,95,95,191,1
1019,\n\n,ERM:p13:2,ERM:p14:0,95,303,398,0
1020,\n\n,ERM:p14:0,ERM:p14:1,303,173,476,0
1021,\n\n,ERM:p14:1,ERM:p15:0,173,46,219,0
1022,\n\n,ERM:p15:0,ERM:p16:0,46,85,132,1
1023,\n\n,ERM:p16:0,ERM:p17:0,85,296,382,1
1024,\n\n,ERM:p17:0,ERM:p17:1,296,227,524,1
1025,\n\n,ERM:p17:1,ERM:p18:0,227,285,512,0
1026,\n\n,ERM:p18:0,ERM:p18:1,285,153,438,0
1027,\n\n,ERM:p18:1,ERM:p19:0,153,78,232,1
1028,\n\n,ERM:p19:0,ERM:p19:1,78,108,187,1
1029,\n\n,ERM:p19:1,ERM:p19:2,108,246,355,1
1030,\n\n,ERM:p19:2,ERM:p19:3,246,200,447,1
1031,\n\n,ERM:p19:3,ERM:p19:4,200,242,443,1
1032,\n\n,ERM:p19:4,ERM:p19:5,242,160,403,1
1033,\n\n,ERM:p19:5,ERM:p20:0,160,179,340,1
1034,\n\n,ERM:p20:0,ERM:p20:1,179,144,324,1
1035,\n\n,ERM:p20:1,ERM:p20:2,144,71,216,1
1036,\n\n,ERM:p20:2,ERM:p20:3,71,36,108,1
1037,\n\n,ERM:p20:3,ERM:p20:4,36,176,213,1
1038,\n\n,ERM:p20:4,ERM:p20:5,176,75,252,1
1039,\n\n,ERM:p20:5,ERM:p20:6,75,38,113,0
1040,\n\n,ERM:p20:6,ERM:p21:0,38,205,243,0
1041,\n\n,ERM:p21:0,ERM:p21:1,205,267,473,1
1042,\n\n,ERM:p21:1,ERM:p21:2,267,80,347,0
1043,\n\n,ERM:p21:2,ERM:p22:0,80,111,191,0
1044,\n\n,ERM:p22:0,ERM:p22:1,111,222,333,0
1045,\n\n,ERM:p22:1,ERM:p22:2,222,237,460,1
1046,\n\n,ERM:p22:2,ERM:p22:3,237,192,430,1
1047,\n\n,ERM:p22:3,ERM:p23:0,192,212,404,0
1048,\n\n,ERM:p23:0,ERM:p24:0,212,182,394,0
1049,\n\n,ERM:p24:0,ERM:p25:0,182,263,445,0
1050,\n\n,ERM:p25:0,ERM:p25:1,263,239,502,0
1051,\n\n,ERM:p25:1,ERM:p25:2,239,110,349,0
1052,\n\n,ERM:p25:2,ERM:p26:0,110,267,377,0
1053,\n\n,ERM:p26:0,ERM:p26:1,267,88,355,0
1054,\n\n,ERM:p26:1,ERM:p27:0,88,216,304,0
1055,\n\n,ERM:p27:0,ERM:p28:0,216,245,461,0
1056,\n\n,ERM:p28:0,ERM:p29:0,245,260,505,0
1057,\n\n,ERM:p29:0,ERM:p29:1,260,155,415,0
1058,\n\n,ERM:p29:1,ERM:p30:0,155,229,384,0
1059,\n\n,ERM:p30:0,ERM:p30:1,229,256,485,0
1060,\n\n,ERM:p30:1,ERM:p30:2,256,203,459,0
1061,\n\n,ERM:p30:2,ERM:p31:0,203,235,438,0
1062,\n\n,ERM:p31:0,ERM:p31:1,235,93,328,0
1063,\n\n,ERM:p31:1,ERM:p32:0,93,245,338,0
1064,\n\n,ERM:p32:0,ERM:p32:1,245,228,474,1
1065,\n\n,ERM:p32:1,ERM:p32:2,228,134,363,1
1066,\n\n,ERM:p32:2,ERM:p32:3,134,171,305,0
1067,\n\n,ERM:p32:3,ERM:p33:0,171,284,455,0
1068,\n\n,ERM:p33:0,ERM:p33:1,284,298,583,1
1069,\n\n,ERM:p33:1,ERM:p34:0,298,78,377,1
1070,\n\n,ERM:p34:0,ERM:p34:1,78,180,258,0
1071,\n\n,ERM:p34:1,ERM:p34:2,180,179,359,0
1072,\n\n,ERM:p34:2,ERM:p34:3,179,178,357,0
1073,\n\n,ERM:p34:3,ERM:p35:0,178,165,344,1
1074,\n\n,ERM:p35:0,ERM:p35:1,165,130,296,1
1075,\n\n,ERM:p35:1,ERM:p35:2,130,105,235,0
1076,\n\n,ERM:p35:2,ERM:p36:0,105,193,299,1
1077,\n\n,ERM:p36:0,ERM:p37:0,193,147,341,1
1078,\n\n,ERM:p37:0,ERM:p37:1,147,178,326,1
1079,\n\n,ERM:p37:1,ERM:p37:2,178,119,298,1
1080,\n\n,ERM:p37:2,ERM:p37:3,119,125,245,1
1081,\n\n,ERM:p37:3,ERM:p37:4,125,137,263,1
1082,\n\n,ERM:p37:4,ERM:p38:0,137,146,284,1
1083,\n\n,ERM:p38:0,ERM:p38:1,146,139,286,1
1084,\n\n,ERM:p38:1,ERM:p38:2,139,150,290,1
1085,\n\n,ERM:p38:2,ERM:p38:3,150,163,314,1
1086,\n\n,ERM:p38:3,ERM:p38:4,163,100,264,1
1087,\n\n,ERM:p38:4,ERM:p39:0,100,134,235,1
1088,\n\n,ERM:p39:0,ERM:p39:1,134,151,285,0
1089,\n\n,ERM:p39:1,ERM:p39:2,151,153,305,1
1090,\n\n,ERM:p39:2,ERM:p39:3,153,142,295,0
1091,\n\n,ERM:p39:3,ERM:p39:4,142,62,204,0
1092,\n\n,ERM:p39:4,ERM:p40:0,62,153,216,1
1093,\n\n,ERM:p40:0,ERM:p40:1,153,130,284,1
1094,\n\n,ERM:p40:1,ERM:p40:2,130,92,223,1
1095,\n\n,ERM:p40:2,ERM:p41:0,92,276,369,1
1096,\n\n,ERM:p41:0,ERM:p41:1,276,240,517,1
1097,\n\n,ERM:p41:1,ERM:p42:0,240,265,506,1
1098,\n\n,ERM:p42:0,ERM:p42:1,265,239,504,0
1099,\n\n,ERM:p42:1,ERM:p43:0,239,334,574,1
1100,\n\n,ERM:p43:0,ERM:p43:1,334,253,587,0
1101,\n\n,ERM:p43:1,ERM:p43:2,253,67,320,0
1102,\n\n,ERM:p43:2,ERM:p44:0,67,313,381,1
1103,\n\n,ERM:p44:0,ERM:p44:1,313,260,573,0
1104,\n\n,ERM:p44:1,ERM:p45:0,260,297,557,0
1105,\n\n,ERM:p45:0,ERM:p45:1,297,284,582,1
1106,\n\n,ERM:p45:1,ERM:p46:0,284,290,574,0
1107,\n\n,ERM:p46:0,ERM:p46:1,290,184,474,0
1108,\n\n,ERM:p46:1,ERM:p47:0,184,184,368,0
1109,\n\n,ERM:p47:0,ERM:p47:1,184,289,473,0
1110,\n\n,ERM:p47:1,ERM:p48:0,289,251,540,0
1111,\n\n,ERM:p48:0,ERM:p48:1,251,251,503,1
1112,\n\n,ERM:p48:1,ERM:p49:0,251,207,458,0
1113,\n\n,ERM:p49:0,ERM:p50:0,207,274,481,0
1114,\n\n,ERM:p50:0,ERM:p50:1,274,67,341,0
1115,\n\n,ERM:p50:1,ERM:p51:0,67,298,366,1
1116,\n\n,ERM:p51:0,ERM:p52:0,298,283,581,0
1117,\n\n,ERM:p52:0,ERM:p52:1,283,174,457,0
1118,\n\n,ERM:p52:1,ERM:p52:2,174,190,364,0
1119,\n\n,ERM:p52:2,ERM:p53:0,190,281,471,0
1120,\n\n,ERM:p53:0,ERM:p53:1,281,291,572,0
1121,\n\n,ERM:p53:1,ERM:p53:2,291,44,335,0
1122,\n\n,ERM:p53:2,ERM:p54:0,44,292,336,0
1123,\n\n,ERM:p54:0,ERM:p54:1,292,134,426,0
1124,\n\n,ERM:p54:1,ERM:p54:2,134,247,381,0
1125,\n\n,ERM:p54:2,ERM:p54:3,247,79,327,1
1126,\n\n,ERM:p54:3,ERM:p55:0,79,284,363,0
1127,\n\n,ERM:p55:0,ERM:p55:1,284,130,414,0
1128,\n\n,ERM:p55:1,ERM:p56:0,130,247,377,0
1129,\n\n,ERM:p56:0,ERM:p56:1,247,208,455,0
1130,\n\n,ERM:p56:1,ERM:p57:0,208,148,356,0
1131,\n\n,ERM:p57:0,ERM:p57:1,148,229,377,0
1132,\n\n,ERM:p57:1,ERM:p58:0,229,295,524,0
1133,\n\n,ERM:p58:0,ERM:p58:1,295,153,448,0
1134,\n\n,ERM:p58:1,ERM:p59:0,153,268,421,0
1135,\n\n,ERM:p59:0,ERM:p59:1,268,317,585,0
1136,\n\n,ERM:p59:1,ERM:p60:0,317,145,462,0
1137,\n\n,ERM:p60:0,ERM:p60:1,145,259,405,1
1138,\n\n,ERM:p60:1,ERM:p60:2,259,164,424,1
1139,\n\n,ERM:p60:2,ERM:p61:0,164,206,370,0
1140,\n\n,ERM:p61:0,ERM:p61:1,206,135,342,1
1141,\n\n,ERM:p61:1,ERM:p61:2,135,301,437,1
1142,\n\n,ERM:p61:2,ERM:p61:3,301,81,382,0
1143,\n\n,ERM:p61:3,ERM:p62:0,81,266,347,0
1144,\n\n,ERM:p62:0,ERM:p62:1,266,66,332,0
1145,\n\n,ERM:p62:1,ERM:p63:0,66,240,306,0
1146,\n\n,ERM:p63:0,ERM:p63:1,240,281,522,1
1147,\n\n,ERM:p63:1,ERM:p63:2,281,80,362,1
1148,\n\n,ERM:p63:2,ERM:p64:0,80,242,322,0
1149,\n\n,ERM:p64:0,ERM:p64:1,242,298,540,0
1150,\n\n,ERM:p64:1,ERM:p64:2,298,110,408,0
1151,\n\n,ERM:p64:2,ERM:p65:0,110,293,403,0
1152,\n\n,ERM:p65:0,ERM:p65:1,293,295,588,0
1153,\n\n,ERM:p65:1,ERM:p65:2,295,170,466,1
1154,\n\n,ERM:p65:2,ERM:p65:3,170,240,410,0
1155,\n\n,ERM:p65:3,ERM:p66:0,240,244,484,0
1156,\n\n,ERM:p66:0,ERM:p66:1,244,299,543,0
1157,\n\n,ERM:p66:1,ERM:p66:2,299,146,446,1
1158,\n\n,ERM:p66:2,ERM:p67:0,146,268,414,0
1159,\n\n,ERM:p67:0,ERM:p67:1,268,262,531,1
1160,\n\n,ERM:p67:1,ERM:p68:0,262,209,471,0
1161,\n\n,ERM:p68:0,ERM:p68:1,209,210,420,1
1162,\n\n,ERM:p68:1,ERM:p68:2,210,223,433,0
1163,\n\n,ERM:p68:2,ERM:p68:3,223,307,531,1
1164,\n\n,ERM:p68:3,ERM:p68:4,307,70,378,1
1165,\n\n,ERM:p68:4,ERM:p69:0,70,29,99,0
1166,\n\n,ERM:p69:0,ERM:p69:1,29,248,278,1
1167,\n\n,ERM:p69:1,ERM:p70:0,248,118,366,0
1168,\n\n,ERM:p70:0,ERM:p70:1,118,137,256,1
1169,\n\n,ERM:p70:1,ERM:p70:2,137,176,314,1
1170,\n\n,ERM:p70:2,ERM:p70:3,176,138,315,1
1171,\n\n,ERM:p70:3,ERM:p71:0,138,292,430,0
1172,\n\n,ERM:p71:0,ERM:p71:1,292,289,582,1
1173,\n\n,ERM:p71:1,ERM:p71:2,289,118,408,1
1174,\n\n,ERM:p71:2,ERM:p72:0,118,267,386,1
1175,\n\n,ERM:p72:0,ERM:p72:1,267,346,614,1
1176,\n\n,ERM:p72:1,ERM:p73:0,346,434,781,1
1177,\n\n,ERM:p73:0,ERM:p74:0,434,436,871,1
1178,\n\n,ERM:p74:0,ERM:p74:1,436,87,524,1
1179,\n\n,ERM:p74:1,ERM:p75:0,87,387,475,1
1180,\n\n,ERM:p75:0,ERM:p76:0,387,270,658,1
1181,\n\n,ERM:p76:0,ERM:p77:0,270,132,402,0
1182,\n\n,ERM:p77:0,ERM:p77:1,132,237,369,0
1183,\n\n,ERM:p77:1,ERM:p77:2,237,145,383,1
1184,\n\n,ERM:p77:2,ERM:p77:3,145,191,337,1
1185,\n\n,ERM:p77:3,ERM:p78:0,191,167,358,0
1186,\n\n,ERM:p78:0,ERM:p78:1,167,101,269,1
1187,\n\n,ERM:p78:1,ERM:p78:2,101,50,152,1
1188,\n\n,ERM:p78:2,ERM:p78:3,50,144,195,1
1189,\n\n,ERM:p78:3,ERM:p79:0,144,306,450,0
1190,\n\n,ERM:p79:0,ERM:p79:1,306,329,635,0
1191,\n\n,ERM:p79:1,ERM:p79:2,329,121,450,0
1192,\n\n,ERM:p79:2,ERM:p80:0,121,200,321,0
1193,\n\n,ERM:p80:0,ERM:p80:1,200,302,502,0
1194,\n\n,ERM:p80:1,ERM:p80:2,302,297,599,0
1195,\n\n,ERM:p80:2,ERM:p81:0,297,105,402,0
1196,\n\n,ERM:p81:0,ERM:p81:1,105,299,404,0
1197,\n\n,ERM:p81:1,ERM:p81:2,299,213,512,0
1198,\n\n,ERM:p81:2,ERM:p82:0,213,38,251,0
1199,\n\n,ERM:p82:0,ERM:p82:1,38,302,340,0
1200,\n\n,ERM:p82:1,ERM:p82:2,302,85,387,0
1201,\n\n,ERM:p82:2,ERM:p82:3,85,211,296,0
1202,\n\n,ERM:p82:3,ERM:p82:4,211,133,344,0
1203,\n\n,ERM:p82:4,ERM:p83:0,133,177,310,0
1204,\n\n,ERM:p83:0,ERM:p83:1,177,202,379,0
1205,\n\n,ERM:p83:1,ERM:p84:0,202,233,435,0
1206,\n\n,ERM:p84:0,ERM:p85:0,233,247,480,0
1207,\n\n,ERM:p85:0,ERM:p86:0,247,39,286,0
1208,\n\n,ERM:p86:0,ERM:p86:1,39,299,338,0
1209,\n\n,ERM:p86:1,ERM:p86:2,299,51,350,0
1210,\n\n,ERM:p86:2,ERM:p86:3,51,300,351,0
1211,\n\n,ERM:p86:3,ERM:p87:0,300,41,341,0
1212,\n\n,ERM:p87:0,ERM:p87:1,41,294,335,0
1213,\n\n,ERM:p87:1,ERM:p87:2,294,268,562,0
1214,\n\n,ERM:p87:2,ERM:p88:0,268,218,486,0
1215,\n\n,ERM:p88:0,ERM:p89:0,218,322,540,0
1216,\n\n,ERM:p89:0,ERM:p89:1,322,184,506,0
1217,\n\n,ERM:p89:1,ERM:p90:0,184,313,497,0
1218,\n\n,ERM:p90:0,ERM:p90:1,313,91,404,0
1219,\n\n,ERM:p90:1,ERM:p90:2,91,314,405,0
1220,\n\n,ERM:p90:2,ERM:p91:0,314,98,412,0
1221,\n\n,ERM:p91:0,ERM:p91:1,98,311,409,0
1222,\n\n,ERM:p91:1,ERM:p91:2,311,43,355,1
1223,\n\n,ERM:p91:2,ERM:p92:0,43,35,78,0
1224,\n\n,ERM:p92:0,ERM:p92:1,35,312,347,0
1225,\n\n,ERM:p92:1,ERM:p92:2,312,51,363,0
1226,\n\n,ERM:p92:2,ERM:p93:0,51,46,97,0
1227,\n\n,ERM:p93:0,ERM:p93:1,46,292,338,0
1228,\n\n,ERM:p93:1,ERM:p93:2,292,89,382,1
1229,\n\n,ERM:p93:2,ERM:p94:0,89,279,368,0
1230,\n\n,ERM:p94:0,ERM:p95:0,279,293,572,0
1231,\n\n,ERM:p95:0,ERM:p96:0,293,232,526,1
1232,\n\n,ERM:p96:0,ERM:p97:0,232,41,273,0
1233,\n\n,ERM:p97:0,ERM:p97:1,41,289,330,0
1234,\n\n,ERM:p97:1,ERM:p97:2,289,81,370,0
1235,\n\n,ERM:p97:2,ERM:p97:3,81,127,208,0
1236,\n\n,ERM:p97:3,ERM:p98:0,127,224,351,0
1237,\n\n,ERM:p98:0,ERM:p99:0,224,81,305,0
1238,\n\n,ERM:p99:0,ERM:p99:1,81,286,367,0
1239,\n\n,ERM:p99:1,ERM:p99:2,286,280,566,0
1240,\n\n,ERM:p99:2,ERM:p99:3,280,118,398,0
1241,\n\n,ERM:p99:3,ERM:p100:0,118,300,418,0
1242,\n\n,ERM:p100:0,ERM:p100:1,300,47,348,1
1243,\n\n,ERM:p100:1,ERM:p101:0,47,157,204,0
1244,\n\n,ERM:p101:0,ERM:p101:1,157,207,364,0
1245,\n\n,ERM:p101:1,ERM:p102:0,207,49,256,0
1246,\n\n,ERM:p102:0,ERM:p102:1,49,284,333,0
1247,\n\n,ERM:p102:1,ERM:p102:2,284,124,408,0
1248,\n\n,ERM:p102:2,ERM:p103:0,124,103,227,0
1249,\n\n,ERM:p103:0,ERM:p103:1,103,301,404,0
1250,\n\n,ERM:p103:1,ERM:p103:2,301,250,551,0
1251,\n\n,ERM:p103:2,ERM:p104:0,250,43,293,0
1252,\n\n,ERM:p104:0,ERM:p104:1,43,291,334,0
1253,\n\n,ERM:p104:1,ERM:p104:2,291,77,368,0
1254,\n\n,ERM:p104:2,ERM:p105:0,77,165,242,0
1255,\n\n,ERM:p105:0,ERM:p105:1,165,282,447,0
1256,\n\n,ERM:p105:1,ERM:p105:2,282,96,378,0
1257,\n\n,ERM:p105:2,ERM:p106:0,96,47,143,0
1258,\n\n,ERM:p106:0,ERM:p106:1,47,290,337,0
1259,\n\n,ERM:p106:1,ERM:p106:2,290,227,517,0
1260,\n\n,ERM:p106:2,ERM:p107:0,227,270,497,0
1261,\n\n,ERM:p107:0,ERM:p108:0,270,114,384,0
1262,\n\n,ERM:p108:0,ERM:p108:1,114,285,399,0
1263,\n\n,ERM:p108:1,ERM:p108:2,285,126,411,0
1264,\n\n,ERM:p108:2,ERM:p109:0,126,194,320,0
1265,\n\n,ERM:p109:0,ERM:p110:0,194,139,333,0
1266,\n\n,ERM:p110:0,ERM:p110:1,139,293,432,0
1267,\n\n,ERM:p110:1,ERM:p111:0,293,215,508,0
1268,\n\n,ERM:p111:0,ERM:p111:1,215,227,442,0
1269,\n\n,ERM:p111:1,ERM:p112:0,227,44,271,0
1270,\n\n,ERM:p112:0,ERM:p112:1,44,269,313,0
1271,\n\n,ERM:p112:1,ERM:p113:0,269,43,312,0
1272,\n\n,ERM:p113:0,ERM:p113:1,43,298,341,0
1273,\n\n,ERM:p113:1,ERM:p113:2,298,71,369,0
1274,\n\n,ERM:p113:2,ERM:p114:0,71,206,277,0
1275,\n\n,ERM:p114:0,ERM:p115:0,206,305,511,0
1276,\n\n,ERM:p115:0,ERM:p115:1,305,265,570,0
1277,\n\n,ERM:p115:1,ERM:p115:2,265,194,459,0
1278,\n\n,ERM:p115:2,ERM:p116:0,194,252,446,0
1279,\n\n,ERM:p116:0,ERM:p116:1,252,298,550,0
1280,\n\n,ERM:p116:1,ERM:p116:2,298,287,585,0
1281,\n\n,ERM:p116:2,ERM:p117:0,287,264,551,0
1282,\n\n,ERM:p117:0,ERM:p117:1,264,301,565,0
1283,\n\n,ERM:p117:1,ERM:p117:2,301,196,498,1
1284,\n\n,ERM:p117:2,ERM:p118:0,196,336,532,0
1285,\n\n,ERM:p118:0,ERM:p118:1,336,282,618,0
1286,\n\n,ERM:p118:1,ERM:p118:2,282,100,383,1
1287,\n\n,ERM:p118:2,ERM:p119:0,100,365,465,0
1288,\n\n,ERM:p119:0,ERM:p120:0,365,115,481,1
1289,\n\n,ERM:p120:0,ERM:p121:0,115,291,406,0
1290,\n\n,ERM:p121:0,ERM:p121:1,291,153,444,0
1291,\n\n,ERM:p121:1,ERM:p122:0,153,134,288,1
1292,\n\n,ERM:p122:0,ERM:p122:1,134,106,241,1
1293,\n\n,ERM:p122:1,ERM:p122:2,106,243,350,1
1294,\n\n,ERM:p122:2,ERM:p122:3,243,216,460,1
1295,\n\n,ERM:p122:3,ERM:p122:4,216,132,349,1
1296,\n\n,ERM:p122:4,ERM:p122:5,132,159,292,1
1297,\n\n,ERM:p122:5,ERM:p123:0,159,213,373,1
1298,\n\n,ERM:p123:0,ERM:p124:0,213,185,398,0
1299,\n\n,ERM:p124:0,ERM:p124:1,185,99,284,0
1300,\n\n,ERM:p124:1,ERM:p124:2,99,175,274,0
1301,\n\n,ERM:p124:2,ERM:p124:3,175,178,353,0
1302,\n\n,ERM:p124:3,ERM:p125:0,178,181,359,0
1303,\n\n,ERM:p125:0,ERM:p125:1,181,130,312,1
1304,\n\n,ERM:p125:1,ERM:p125:2,130,101,231,0
1305,\n\n,ERM:p125:2,ERM:p126:0,101,212,313,0
1306,\n\n,ERM:p126:0,ERM:p127:0,212,106,318,0
1307,\n\n,ERM:p127:0,ERM:p127:1,106,160,267,1
1308,\n\n,ERM:p127:1,ERM:p127:2,160,157,318,1
1309,\n\n,ERM:p127:2,ERM:p127:3,157,106,264,1
1310,\n\n,ERM:p127:3,ERM:p127:4,106,154,261,1
1311,\n\n,ERM:p127:4,ERM:p127:5,154,73,227,0
1312,\n\n,ERM:p127:5,ERM:p128:0,73,100,174,1
1313,\n\n,ERM:p128:0,ERM:p128:1,100,158,259,1
1314,\n\n,ERM:p128:1,ERM:p128:2,158,145,304,1
1315,\n\n,ERM:p128:2,ERM:p128:3,145,171,317,1
1316,\n\n,ERM:p128:3,ERM:p128:4,171,142,314,1
1317,\n\n,ERM:p128:4,ERM:p129:0,142,101,244,1
1318,\n\n,ERM:p129:0,ERM:p129:1,101,144,246,1
1319,\n\n,ERM:p129:1,ERM:p129:2,144,174,319,1
1320,\n\n,ERM:p129:2,ERM:p129:3,174,126,301,1
1321,\n\n,ERM:p129:3,ERM:p129:4,126,111,237,0
1322,\n\n,ERM:p129:4,ERM:p130:0,111,107,218,0
1323,\n\n,ERM:p130:0,ERM:p130:1,107,87,195,1
1324,\n\n,ERM:p130:1,ERM:p130:2,87,132,220,1
1325,\n\n,ERM:p130:2,ERM:p130:3,132,83,216,1
1326,\n\n,ERM:p130:3,ERM:p131:0,83,229,312,0
1327,\n\n,ERM:p131:0,ERM:p131:1,229,213,443,1
1328,\n\n,ERM:p131:1,ERM:p131:2,213,226,439,0
1329,\n\n,ERM:p131:2,ERM:p131:3,226,316,543,1
1330,\n\n,ERM:p131:3,ERM:p131:4,316,70,387,1
1331,\n\n,ERM:p131:4,ERM:p132:0,70,48,118,0
1332,\n\n,ERM:p132:0,ERM:p132:1,48,248,297,1
1333,\n\n,ERM:p132:1,ERM:p133:0,248,137,385,0
1334,\n\n,ERM:p133:0,ERM:p133:1,137,131,269,1
1335,\n\n,ERM:p133:1,ERM:p133:2,131,187,318,0
1336,\n\n,ERM:p133:2,ERM:p133:3,187,139,327,1
1337,\n\n,ERM:p133:3,ERM:p134:0,139,221,360,0
1338,\n\n,ERM:p134:0,ERM:p134:1,221,300,521,0
1339,\n\n,ERM:p134:1,ERM:p135:0,300,188,488,0
1340,\n\n,ERM:p135:0,ERM:p136:0,188,191,379,0
1341,\n\n,ERM:p136:0,ERM:p137:0,191,145,336,0
1342,\n\n,ERM:p137:0,ERM:p138:0,145,264,410,1
1343,\n\n,ERM:p138:0,ERM:p138:1,264,109,373,0
1344,\n\n,ERM:p138:1,ERM:p139:0,109,256,365,0
1345,\n\n,ERM:p139:0,ERM:p139:1,256,45,301,0
1346,\n\n,ERM:p139:1,ERM:p140:0,45,132,177,0
1347,\n\n,ERM:p140:0,ERM:p141:0,132,286,418,0
1348,\n\n,ERM:p141:0,ERM:p142:0,286,106,392,0
1349,\n\n,ERM:p142:0,ERM:p143:0,106,142,248,0
1350,\n\n,ERM:p143:0,ERM:p144:0,142,141,283,0
1351,\n\n,ERM:p144:0,ERM:p145:0,141,107,249,1
1352,\n\n,ERM:p145:0,ERM:p146:0,107,87,194,0
1353,\n\n,ERM:p146:0,ERM:p147:0,87,225,312,0
